WHO_REGION,ISO_3_CODE,country,epiweek,new_hospitalization,new_icu,iso_year,iso_week_number
AFRO,NGA,NIGERIA,2024-01-15,,,2024,3
AFRO,RWA,RWANDA,2024-01-15,,,2024,3
AFRO,STP,SAO TOME AND PRINCIPE,2024-01-15,,,2024,3
AFRO,SEN,SENEGAL,2024-01-15,,,2024,3
AFRO,SYC,SEYCHELLES,2024-01-15,,,2024,3
AFRO,SLE,SIERRA LEONE,2024-01-15,,,2024,3
AFRO,ZAF,SOUTH AFRICA,2024-01-15,,,2024,3
AFRO,SSD,SOUTH SUDAN,2024-01-15,,,2024,3
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-01-15,,,2024,3
AFRO,TGO,TOGO,2024-01-15,,,2024,3
AFRO,UGA,UGANDA,2024-01-15,,,2024,3
AFRO,ZMB,ZAMBIA,2024-01-15,,,2024,3
AFRO,ZWE,ZIMBABWE,2024-01-15,0,0,2024,3
AFRO,DZA,ALGERIA,2024-01-22,,,2024,4
AFRO,AGO,ANGOLA,2024-01-22,7,0,2024,4
AFRO,BEN,BENIN,2024-01-22,,,2024,4
AFRO,BWA,BOTSWANA,2024-01-22,0,0,2024,4
AFRO,BFA,BURKINA FASO,2024-01-22,,,2024,4
AFRO,BDI,BURUNDI,2024-01-22,0,0,2024,4
AFRO,CPV,CABO VERDE,2024-01-22,,,2024,4
AFRO,CMR,CAMEROON,2024-01-22,,,2024,4
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-01-22,,,2024,4
AFRO,TCD,CHAD,2024-01-22,,,2024,4
AFRO,COM,COMOROS,2024-01-22,,,2024,4
AFRO,COG,CONGO,2024-01-22,,,2024,4
AFRO,CIV,CÔTE D’IVOIRE,2024-01-22,,,2024,4
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-01-22,,,2024,4
AFRO,GNQ,EQUATORIAL GUINEA,2024-01-22,,,2024,4
AFRO,ERI,ERITREA,2024-01-22,,,2024,4
AFRO,SWZ,ESWATINI,2024-01-22,0,0,2024,4
AFRO,ETH,ETHIOPIA,2024-01-22,,,2024,4
AFRO,GAB,GABON,2024-01-22,,,2024,4
AFRO,GMB,GAMBIA,2024-01-22,,,2024,4
AFRO,GHA,GHANA,2024-01-22,,,2024,4
AFRO,GIN,GUINEA,2024-01-22,,,2024,4
AFRO,GNB,GUINEA-BISSAU,2024-01-22,,,2024,4
AFRO,KEN,KENYA,2024-01-22,,,2024,4
AFRO,LSO,LESOTHO,2024-01-22,,,2024,4
AFRO,LBR,LIBERIA,2024-01-22,,,2024,4
AFRO,MDG,MADAGASCAR,2024-01-22,,,2024,4
AFRO,MWI,MALAWI,2024-01-22,,,2024,4
AFRO,MLI,MALI,2024-01-22,,,2024,4
AFRO,MRT,MAURITANIA,2024-01-22,0,0,2024,4
AFRO,MUS,MAURITIUS,2024-01-22,4,1,2024,4
AFRO,MOZ,MOZAMBIQUE,2024-01-22,0,0,2024,4
AFRO,NAM,NAMIBIA,2024-01-22,2,0,2024,4
AFRO,NER,NIGER,2024-01-22,,,2024,4
AFRO,NGA,NIGERIA,2024-01-22,,,2024,4
AFRO,RWA,RWANDA,2024-01-22,,,2024,4
AFRO,STP,SAO TOME AND PRINCIPE,2024-01-22,,,2024,4
AFRO,SEN,SENEGAL,2024-01-22,,,2024,4
AFRO,SYC,SEYCHELLES,2024-01-22,,,2024,4
AFRO,SLE,SIERRA LEONE,2024-01-22,,,2024,4
AFRO,ZAF,SOUTH AFRICA,2024-01-22,,,2024,4
AFRO,SSD,SOUTH SUDAN,2024-01-22,,,2024,4
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-01-22,,,2024,4
AFRO,TGO,TOGO,2024-01-22,,,2024,4
AFRO,UGA,UGANDA,2024-01-22,,,2024,4
AFRO,ZMB,ZAMBIA,2024-01-22,,,2024,4
AFRO,ZWE,ZIMBABWE,2024-01-22,0,0,2024,4
AFRO,DZA,ALGERIA,2024-01-29,,,2024,5
AFRO,AGO,ANGOLA,2024-01-29,0,0,2024,5
AFRO,BEN,BENIN,2024-01-29,,,2024,5
AFRO,BWA,BOTSWANA,2024-01-29,0,0,2024,5
AFRO,BFA,BURKINA FASO,2024-01-29,,,2024,5
AFRO,BDI,BURUNDI,2024-01-29,0,0,2024,5
AFRO,CPV,CABO VERDE,2024-01-29,,,2024,5
AFRO,CMR,CAMEROON,2024-01-29,,,2024,5
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-01-29,,,2024,5
AFRO,TCD,CHAD,2024-01-29,,,2024,5
AFRO,COM,COMOROS,2024-01-29,,,2024,5
AFRO,COG,CONGO,2024-01-29,,,2024,5
AFRO,CIV,CÔTE D’IVOIRE,2024-01-29,,,2024,5
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-01-29,,,2024,5
AFRO,GNQ,EQUATORIAL GUINEA,2024-01-29,,,2024,5
AFRO,ERI,ERITREA,2024-01-29,,,2024,5
AFRO,SWZ,ESWATINI,2024-01-29,0,0,2024,5
AFRO,ETH,ETHIOPIA,2024-01-29,,,2024,5
AFRO,GAB,GABON,2024-01-29,,,2024,5
AFRO,GMB,GAMBIA,2024-01-29,,,2024,5
AFRO,GHA,GHANA,2024-01-29,,,2024,5
AFRO,GIN,GUINEA,2024-01-29,,,2024,5
AFRO,GNB,GUINEA-BISSAU,2024-01-29,,,2024,5
AFRO,KEN,KENYA,2024-01-29,,,2024,5
AFRO,LSO,LESOTHO,2024-01-29,,,2024,5
AFRO,LBR,LIBERIA,2024-01-29,,,2024,5
AFRO,MDG,MADAGASCAR,2024-01-29,,,2024,5
AFRO,MWI,MALAWI,2024-01-29,,,2024,5
AFRO,MLI,MALI,2024-01-29,,,2024,5
AFRO,MRT,MAURITANIA,2024-01-29,0,0,2024,5
AFRO,MUS,MAURITIUS,2024-01-29,1,1,2024,5
AFRO,MOZ,MOZAMBIQUE,2024-01-29,0,0,2024,5
AFRO,NAM,NAMIBIA,2024-01-29,1,0,2024,5
AFRO,NER,NIGER,2024-01-29,,,2024,5
AFRO,NGA,NIGERIA,2024-01-29,,,2024,5
AFRO,RWA,RWANDA,2024-01-29,,,2024,5
AFRO,STP,SAO TOME AND PRINCIPE,2024-01-29,,,2024,5
AFRO,SEN,SENEGAL,2024-01-29,,,2024,5
AFRO,SYC,SEYCHELLES,2024-01-29,,,2024,5
AFRO,SLE,SIERRA LEONE,2024-01-29,,,2024,5
AFRO,ZAF,SOUTH AFRICA,2024-01-29,,,2024,5
AFRO,SSD,SOUTH SUDAN,2024-01-29,,,2024,5
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-01-29,,,2024,5
AFRO,TGO,TOGO,2024-01-29,,,2024,5
AFRO,UGA,UGANDA,2024-01-29,,,2024,5
AFRO,ZMB,ZAMBIA,2024-01-29,,,2024,5
AFRO,ZWE,ZIMBABWE,2024-01-29,5,0,2024,5
AFRO,DZA,ALGERIA,2024-02-05,,,2024,6
AFRO,AGO,ANGOLA,2024-02-05,0,0,2024,6
AFRO,BEN,BENIN,2024-02-05,,,2024,6
AFRO,BWA,BOTSWANA,2024-02-05,0,0,2024,6
AFRO,BFA,BURKINA FASO,2024-02-05,,,2024,6
AFRO,BDI,BURUNDI,2024-02-05,0,0,2024,6
AFRO,CPV,CABO VERDE,2024-02-05,,,2024,6
AFRO,CMR,CAMEROON,2024-02-05,,,2024,6
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-02-05,,,2024,6
AFRO,TCD,CHAD,2024-02-05,,,2024,6
AFRO,COM,COMOROS,2024-02-05,,,2024,6
AFRO,COG,CONGO,2024-02-05,,,2024,6
AFRO,CIV,CÔTE D’IVOIRE,2024-02-05,,,2024,6
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-02-05,,,2024,6
AFRO,GNQ,EQUATORIAL GUINEA,2024-02-05,,,2024,6
AFRO,ERI,ERITREA,2024-02-05,,,2024,6
AFRO,SWZ,ESWATINI,2024-02-05,0,0,2024,6
AFRO,ETH,ETHIOPIA,2024-02-05,0,0,2024,6
AFRO,GAB,GABON,2024-02-05,,,2024,6
AFRO,GMB,GAMBIA,2024-02-05,,,2024,6
AFRO,GHA,GHANA,2024-02-05,,,2024,6
AFRO,GIN,GUINEA,2024-02-05,,,2024,6
AFRO,GNB,GUINEA-BISSAU,2024-02-05,,,2024,6
AFRO,KEN,KENYA,2024-02-05,,,2024,6
AFRO,LSO,LESOTHO,2024-02-05,,,2024,6
AFRO,LBR,LIBERIA,2024-02-05,,,2024,6
AFRO,MDG,MADAGASCAR,2024-02-05,,,2024,6
AFRO,MWI,MALAWI,2024-02-05,,,2024,6
AFRO,MLI,MALI,2024-02-05,,,2024,6
AFRO,MRT,MAURITANIA,2024-02-05,0,0,2024,6
AFRO,MUS,MAURITIUS,2024-02-05,2,0,2024,6
AFRO,MOZ,MOZAMBIQUE,2024-02-05,0,0,2024,6
AFRO,NAM,NAMIBIA,2024-02-05,3,0,2024,6
AFRO,NER,NIGER,2024-02-05,,,2024,6
AFRO,NGA,NIGERIA,2024-02-05,,,2024,6
AFRO,RWA,RWANDA,2024-02-05,,,2024,6
